run_id,lr,dim,tau,fdqn,name,sdqn,seed,end_e,gamma,freq_q,sample,start_e,algorithm,benchmark,config_id,batch_size,exp_reward,buffer_size,use_upper_q,reward_shape,expl_fraction,reverse_agents,total_episodes,importance_base,learning_starts,piecewise_linear,update_towards_q,use_single_buffer,importance_sigmoid,target_update_freq,run_name,autorecursive,n_act
bxmkk13w,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,1,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,piecewise_linear,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,15,ddqn_5D,,3.0
9l9m6q5a,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,1,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,True,True,False,False,33,sdqn_5D,,3.0
ygcdufds,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,0,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,True,True,False,False,33,sdqn_5D,,3.0
kvnzx4dl,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,6,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,piecewise_linear,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,15,ddqn_5D,,3.0
5r505jb3,0.0001007622443839,2,0.2613622693762968,False,ddqn,False,18,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,piecewise_linear,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,15,ddqn_2D,,3.0
ul2827g9,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,2,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,piecewise_linear,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,15,ddqn_5D,,3.0
nxwnljfj,0.0001007622443839,2,0.2613622693762968,False,ddqn,False,10,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,piecewise_linear,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,15,ddqn_2D,,3.0
5pfvg9c0,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,2,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,piecewise_linear,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,15,ddqn_5D,,3.0
c2g869n1,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,3,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
ygaycjpi,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,5,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
fe9iwm4u,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,8,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
hr9jd9mh,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,4,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
8j84eb2x,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,5,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
4dtft3mu,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,1,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
v9ium5el,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,9,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
x9z6a403,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,9,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
cashxht9,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,4,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
eawd5mrv,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,0,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
dh51cilw,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,7,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
96w8mtyi,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,2,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
7vfryr1s,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,3,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
g2gedw2x,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,7,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
wzhihrww,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,0,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
vs3p1gyf,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,7,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
m8lqwigd,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
jewkdhxq,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,0,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
zigp35v6,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,3,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
c80be086,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,2,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
gqp2jffo,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,8,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
9sxdmvhf,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,9,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
9qqx0ihw,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,6,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_5D,,3.0
olxyxj51,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,2,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
jnwp3yb9,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,8,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
zm7mfur8,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,5,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
2qngq424,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,7,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
335yprbw,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,1,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_5D,True,3.0
6q8tb3hz,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,6,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
52sd4n0y,0.0003085539563236,2,0.4765151942585088,True,sdqn,True,1,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,piecewise_linear,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,True,True,False,False,33,sdqn_2D,,3.0
zt9fbfmq,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,8,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
gabwsdts,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
0oiyhn90,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,0,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
17s9nqd1,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,0,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
hwt6uxuc,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,8,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
2c7nmyvr,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,1,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
2jomjgql,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,5,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
jr8isiv4,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,2,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
d0ov47e9,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
un2m7cag,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,1,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
to5mr379,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,2,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
5qp1y1vt,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,5,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
spoi9wf9,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,4,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
rbs9kbkq,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,3,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
qgezjta4,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,7,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
nurrj2ll,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,4,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
aztr0o3v,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,3,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
8efpbjpi,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,9,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,12,saql_5D,True,3.0
8ooyrgz1,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,9,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,12,saql_5D,True,3.0
9m12kawz,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,8,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
hbmiti3a,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,7,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
ilx1u4c1,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,1,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
eoy3rq6a,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,4,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
j2ee3ggv,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,0,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
k0uj48g6,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
v5ya4an8,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,9,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
rak6shn1,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,2,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
8cy5xilw,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,5,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
nc4itwo2,7.759007625457441e-05,2,0.6196957387887254,True,saql,False,3,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,piecewise_linear,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,12,saql_2D,True,3.0
4j10uzue,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,5,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
8tjj5lsd,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,7,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
37z53tx4,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,4,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
z2my3iqg,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,9,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
nbhf8bvg,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,1,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
dx462np7,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,8,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
8tfhce4f,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,4,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
174nk1nq,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,6,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
oztnq0my,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,9,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
8441ta3b,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,2,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
35lnplt0,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,5,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
k34ihler,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,6,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
wtr6qyl1,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,8,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
wv3l7yu2,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,6,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
hd4ibjc4,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,3,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
jdr9bspt,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,0,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
ohruxzdz,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,1,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
7k9cybo8,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,7,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
fnldrozr,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,3,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
76fr8fbt,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,8,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
iv76x3nf,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,4,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
krrf76qn,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,6,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
o527v19k,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,3,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
8y18x4rg,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,3,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
rldeylhc,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,9,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
fh8umt73,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,2,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
ldvjcedl,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,1,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
rzc9x3ia,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,5,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
erodwysg,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,7,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
lq9znipj,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,5,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
544mwtxb,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,0,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,True,,False,False,39,iql_5D,False,3.0
p4uv1zfy,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,7,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
lrpt31pn,3.2679906934047e-05,2,0.1258201075347501,True,iql,False,1,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_2D,False,3.0
m3071139,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,2,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
tkw0wshl,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,9,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,True,,False,False,39,iql_5D,False,3.0
m1mkq1re,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,0,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,piecewise_linear,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,True,,False,False,39,iql_5D,False,3.0
